ID,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Cost_to_Weight_ratio,Cost*Weight,Discount_Ratio,CareCalls_to_Purchases,CostWeight_Discount_Interaction,Reached.on.Time_Y.N
10452,5,5,248,5,2,0,1,1945,0,0,0,1,0,1,0.1275064267352185,482360,0.004032258064516129,0.8333333333333334,0.255012853470437,1
1246,4,3,258,3,2,1,58,2579,1,0,0,0,0,0,0.10003877471888328,665382,0.2248062015503876,1.0,5.902287708414113,1
9503,3,4,193,6,1,1,2,5584,0,1,0,0,0,1,0.03456303724928367,1077712,0.010362694300518135,0.42857142857142855,0.103689111747851,0
5214,7,3,306,4,2,1,4,1739,0,0,0,1,0,0,0.17596319723979298,532134,0.013071895424836602,1.4,0.879815986198965,1
1803,3,5,249,2,1,0,26,2029,0,0,0,0,0,1,0.12272055199605716,505221,0.10441767068273092,1.0,3.3134549038935432,1
6877,7,2,279,4,2,1,5,1210,0,0,1,0,0,1,0.23057851239669422,337590,0.017921146953405017,1.4,1.3834710743801653,0
5110,5,3,163,6,1,1,6,4349,1,0,0,0,0,1,0.037479880432283286,708887,0.03680981595092025,0.7142857142857143,0.262359163025983,0
7377,3,1,201,2,2,0,4,4857,0,0,0,0,1,0,0.04138357010500309,976257,0.01990049751243781,1.0,0.20691785052501546,1
10407,5,5,239,6,1,0,1,1984,0,0,0,0,1,0,0.12046370967741936,474176,0.0041841004184100415,0.7142857142857143,0.24092741935483872,0
3144,3,3,253,3,2,1,7,5085,0,0,0,1,1,0,0.04975417895771878,1286505,0.02766798418972332,0.75,0.39803343166175026,0
10048,5,4,239,3,1,0,7,4960,1,0,0,0,0,1,0.048185483870967744,1185440,0.029288702928870293,1.25,0.38548387096774195,0
1751,3,1,142,4,1,1,4,1583,0,1,0,0,0,1,0.08970309538850284,224786,0.028169014084507043,0.6,0.4485154769425142,1
7343,4,4,238,3,1,0,7,4709,0,1,0,0,0,1,0.05054151624548736,1120742,0.029411764705882353,1.0,0.4043321299638989,0
10719,5,2,246,5,1,0,4,1072,0,0,0,0,0,1,0.2294776119402985,263712,0.016260162601626018,0.8333333333333334,1.1473880597014925,1
9377,5,4,235,4,1,1,10,4880,0,1,0,0,0,1,0.04815573770491803,1146800,0.0425531914893617,1.0,0.5297131147540983,0
6508,6,4,309,4,1,1,9,1771,1,0,0,0,0,1,0.17447769621682666,547239,0.02912621359223301,1.2,1.7447769621682665,1
3351,4,5,157,2,2,1,6,5937,0,0,0,0,0,1,0.026444332154286678,932109,0.03821656050955414,1.3333333333333333,0.18511032508000674,0
4172,3,2,159,2,2,0,3,4876,0,0,0,1,0,1,0.03260869565217391,775284,0.018867924528301886,1.0,0.13043478260869565,0
4034,3,5,169,3,1,0,6,5397,0,0,0,1,0,1,0.031313692792292014,912093,0.03550295857988166,0.75,0.2191958495460441,0
7565,3,4,184,3,1,1,7,5438,0,1,0,0,0,1,0.033835969106289075,1000592,0.03804347826086957,0.75,0.2706877528503126,0
8172,4,2,224,3,1,0,9,4896,0,0,0,1,0,1,0.0457516339869281,1096704,0.04017857142857143,1.0,0.45751633986928103,0
7275,5,2,248,2,1,0,10,4813,0,0,0,0,0,0,0.05152711406607106,1193624,0.04032258064516129,1.6666666666666667,0.5667982547267816,0
1121,3,2,210,2,2,1,30,3928,0,1,0,0,0,1,0.053462321792260695,824880,0.14285714285714285,1.0,1.6573319755600815,1
9033,4,5,180,4,0,0,10,5176,0,0,0,0,1,0,0.0347758887171561,931680,0.05555555555555555,0.8,0.38253477588871715,1
9525,3,5,258,3,1,0,5,4494,0,0,0,0,0,1,0.05740987983978638,1159452,0.01937984496124031,0.75,0.3444592790387183,0
8500,4,5,234,3,2,0,10,4204,1,0,0,0,0,0,0.05566127497621313,983736,0.042735042735042736,1.0,0.6122740247383444,1
602,3,4,145,3,2,1,44,1218,0,0,0,1,0,1,0.11904761904761904,176610,0.30344827586206896,0.75,5.357142857142857,1
4589,3,4,166,3,2,0,8,4369,0,1,0,0,0,1,0.03799496452277409,725254,0.04819277108433735,0.75,0.34195468070496676,1
474,3,1,157,2,2,0,39,1525,0,0,0,1,0,1,0.10295081967213114,239425,0.2484076433121019,1.0,4.118032786885245,1
7631,4,2,260,2,1,1,7,5684,0,1,0,0,0,1,0.04574243490499648,1477840,0.026923076923076925,1.3333333333333333,0.36593947923997183,0
2407,3,5,115,3,2,1,60,1122,0,0,1,0,0,1,0.10249554367201426,129030,0.5217391304347826,0.75,6.25222816399287,1
6574,4,4,223,5,2,1,4,1344,1,0,0,0,0,0,0.16592261904761904,299712,0.017937219730941704,0.6666666666666666,0.8296130952380952,0
9780,5,5,251,2,0,0,3,4741,0,0,0,1,0,1,0.05294241721155874,1189991,0.01195219123505976,1.6666666666666667,0.21176966884623497,1
943,4,4,235,4,1,1,50,2020,0,0,1,0,1,0,0.11633663366336634,474700,0.2127659574468085,0.8,5.933168316831684,1
5216,6,4,292,4,1,0,10,1321,0,0,0,1,0,0,0.2210446631339894,385732,0.03424657534246575,1.2,2.4314912944738833,1
2569,4,2,141,2,1,0,8,1495,0,0,1,0,0,1,0.09431438127090301,210795,0.05673758865248227,1.3333333333333333,0.8488294314381271,1
7478,5,2,262,5,1,1,4,1509,0,0,0,1,0,1,0.17362491716368456,395358,0.015267175572519083,0.8333333333333334,0.8681245858184228,1
1340,2,2,240,3,1,1,53,2980,0,0,0,1,0,1,0.08053691275167785,715200,0.22083333333333333,0.5,4.348993288590604,1
7403,6,3,306,4,1,0,5,1490,0,1,0,0,0,0,0.20536912751677852,455940,0.016339869281045753,1.2,1.2322147651006712,1
7285,5,4,257,2,2,1,10,5095,0,0,1,0,0,1,0.05044160942100098,1309415,0.038910505836575876,1.6666666666666667,0.5548577036310108,0
8573,4,4,234,2,2,0,8,5744,0,1,0,0,0,1,0.04073816155988858,1344096,0.03418803418803419,1.3333333333333333,0.36664345403899723,0
7536,4,2,270,3,2,0,4,5566,0,0,0,1,0,0,0.048508803449514915,1502820,0.014814814814814815,1.0,0.24254401724757457,0
8743,5,4,189,2,1,0,4,5575,0,0,1,0,1,0,0.03390134529147982,1053675,0.021164021164021163,1.6666666666666667,0.1695067264573991,1
4115,2,1,156,3,2,1,3,5937,0,1,0,0,0,0,0.02627589691763517,926172,0.019230769230769232,0.5,0.10510358767054068,0
2929,5,3,114,6,2,0,60,1746,0,0,1,0,0,1,0.06529209621993128,199044,0.5263157894736842,0.7142857142857143,3.9828178694158076,1
922,4,4,209,8,2,0,46,3345,1,0,0,0,0,1,0.0624813153961136,699105,0.22009569377990432,0.4444444444444444,2.9366218236173394,1
5611,2,2,159,6,1,0,6,4044,0,0,1,0,1,0,0.039317507418397624,642996,0.03773584905660377,0.2857142857142857,0.27522255192878337,0
6722,4,2,180,4,2,1,9,4329,0,0,0,1,0,0,0.04158004158004158,779220,0.05,0.8,0.4158004158004158,0
4715,4,2,242,3,2,1,8,4644,0,1,0,0,0,1,0.05211024978466839,1123848,0.03305785123966942,1.0,0.4689922480620155,1
2450,4,5,225,4,1,1,48,2767,0,0,0,1,1,0,0.08131550415612576,622575,0.21333333333333335,0.8,3.9844597036501623,1
5510,6,4,304,4,1,1,6,1342,0,0,0,1,0,1,0.22652757078986588,407968,0.019736842105263157,1.2,1.585692995529061,0
9390,4,2,210,3,1,0,9,4102,0,0,0,1,0,1,0.051194539249146756,861420,0.04285714285714286,1.0,0.5119453924914675,1
4707,4,5,252,2,1,0,9,4157,0,0,0,0,0,1,0.06062063988453211,1047564,0.03571428571428571,1.3333333333333333,0.6062063988453211,0
6645,4,3,258,2,1,0,3,4555,0,0,0,0,0,1,0.0566410537870472,1175190,0.011627906976744186,1.3333333333333333,0.2265642151481888,0
4133,4,5,165,3,0,1,5,4735,0,1,0,0,0,1,0.03484688489968321,781275,0.030303030303030304,1.0,0.20908130939809927,0
5470,7,1,296,4,1,0,10,1230,1,0,0,0,1,0,0.24065040650406505,364080,0.033783783783783786,1.4,2.6471544715447157,1
7887,5,1,169,4,1,1,6,4253,0,0,0,0,0,1,0.039736656477780394,718757,0.03550295857988166,1.0,0.27815659534446274,1
5624,2,1,226,2,2,0,1,5576,0,0,0,1,0,0,0.040530846484935434,1260176,0.004424778761061947,0.6666666666666666,0.08106169296987087,0
4228,4,3,159,2,0,1,3,5731,1,0,0,0,1,0,0.02774384924097016,911229,0.018867924528301886,1.3333333333333333,0.11097539696388065,1
9211,5,1,248,3,2,1,6,5081,0,0,1,0,0,1,0.048809289509938986,1260088,0.024193548387096774,1.25,0.34166502656957287,1
2728,4,4,208,2,0,0,20,2759,1,0,0,0,1,0,0.07538963392533526,573872,0.09615384615384616,1.3333333333333333,1.5831823124320406,1
842,3,2,140,2,1,0,16,1685,0,0,0,1,0,1,0.0830860534124629,235900,0.11428571428571428,1.0,1.4124629080118694,1
5862,3,2,224,3,1,0,7,5896,0,0,0,1,0,1,0.037991858887381276,1320704,0.03125,0.75,0.3039348710990502,0
464,4,2,186,7,2,0,40,3111,0,0,0,1,0,1,0.05978784956605593,578646,0.21505376344086022,0.5,2.451301832208293,1
9219,3,3,224,4,2,1,10,4147,0,0,0,0,0,1,0.054014950566674706,928928,0.044642857142857144,0.6,0.5941644562334217,0
600,4,1,140,3,2,0,1,1464,0,0,0,1,0,1,0.09562841530054644,204960,0.007142857142857143,1.0,0.1912568306010929,1
3153,4,2,237,6,1,0,8,5695,0,0,0,0,0,0,0.04161545215100966,1349715,0.03375527426160337,0.5714285714285714,0.37453906935908693,0
2377,4,1,264,3,1,0,39,3719,0,0,1,0,0,1,0.07098682441516536,981816,0.14772727272727273,1.0,2.8394729766066145,1
1278,3,1,275,2,0,0,1,2597,0,0,0,1,0,1,0.1058914131690412,714175,0.0036363636363636364,1.0,0.2117828263380824,1
953,3,5,188,3,0,0,9,3206,0,1,0,0,1,0,0.058640049906425455,602728,0.047872340425531915,0.75,0.5864004990642545,1
4563,6,4,272,4,1,0,7,1706,0,0,0,0,0,1,0.15943728018757328,464032,0.025735294117647058,1.2,1.2754982415005862,1
2192,4,2,139,4,1,0,41,1511,0,0,0,1,0,0,0.09199205823957644,210029,0.2949640287769784,0.8,3.8636664460622105,1
812,4,1,182,3,2,1,28,2005,0,0,0,1,1,0,0.09077306733167083,364910,0.15384615384615385,1.0,2.632418952618454,1
9514,3,3,249,4,1,1,7,5868,1,0,0,0,0,1,0.04243353783231084,1461132,0.028112449799196786,0.6,0.3394683026584867,1
9724,3,2,140,3,2,1,8,5724,1,0,0,0,0,0,0.02445842068483578,801360,0.05714285714285714,0.75,0.22012578616352202,0
2586,4,5,246,2,2,1,31,2415,0,0,0,1,1,0,0.10186335403726708,594090,0.12601626016260162,1.3333333333333333,3.2596273291925466,1
10271,4,5,157,3,2,1,10,5898,0,1,0,0,0,0,0.026619192946761613,925986,0.06369426751592357,1.0,0.29281112241437773,1
3975,4,1,150,3,1,0,10,4470,0,0,0,0,0,0,0.03355704697986577,670500,0.06666666666666667,1.0,0.3691275167785235,0
4526,4,5,173,2,2,0,5,4776,0,0,0,1,0,0,0.03622278056951424,826248,0.028901734104046242,1.3333333333333333,0.21733668341708542,1
2914,6,1,250,5,1,0,53,3352,1,0,0,0,0,1,0.07458233890214797,838000,0.212,1.0,4.02744630071599,1
10677,2,4,273,4,1,0,7,4743,0,0,0,0,1,0,0.05755850727387729,1294839,0.02564102564102564,0.4,0.4604680581910183,1
1211,5,5,128,5,1,1,34,1008,0,1,0,0,1,0,0.12698412698412698,129024,0.265625,0.8333333333333334,4.444444444444445,1
2466,4,2,182,3,2,1,14,3413,0,0,0,1,0,0,0.05332552007031937,621166,0.07692307692307693,1.0,0.7998828010547906,1
6031,6,2,268,4,1,1,7,1943,0,0,1,0,0,0,0.13793103448275862,520724,0.026119402985074626,1.2,1.103448275862069,0
6449,3,4,150,2,1,0,6,5987,0,1,0,0,0,0,0.025054284282612325,898050,0.04,1.0,0.17537998997828627,0
128,3,3,147,4,1,0,60,1722,0,0,0,1,1,0,0.08536585365853659,253134,0.40816326530612246,0.6,5.207317073170732,1
5118,3,3,270,3,0,0,7,4690,0,0,0,1,0,1,0.057569296375266525,1266300,0.025925925925925925,0.75,0.4605543710021322,1
6861,4,2,249,6,1,0,9,1673,0,0,0,0,0,0,0.1488344291691572,416577,0.03614457831325301,0.5714285714285714,1.4883442916915721,1
9599,6,1,215,4,1,1,1,4581,0,1,0,0,0,0,0.04693298406461471,984915,0.004651162790697674,1.2,0.09386596812922943,1
27,4,1,172,3,0,0,24,1066,0,0,0,0,0,1,0.16135084427767354,183352,0.13953488372093023,1.0,4.033771106941838,1
7183,4,4,184,3,1,1,4,1330,0,0,1,0,0,1,0.13834586466165413,244720,0.021739130434782608,1.0,0.6917293233082706,1
6419,4,1,195,3,1,1,2,4418,0,1,0,0,1,0,0.0441376188320507,861510,0.010256410256410256,1.0,0.13241285649615211,0
296,3,1,202,2,2,1,62,3398,0,0,0,1,0,1,0.0594467333725721,686396,0.3069306930693069,1.0,3.7451442024720425,1
5282,5,2,136,2,1,1,3,1370,0,0,0,1,0,1,0.09927007299270073,186320,0.022058823529411766,1.6666666666666667,0.3970802919708029,0
7360,3,5,241,4,1,0,3,5051,1,0,0,0,0,1,0.047713324094238764,1217291,0.012448132780082987,0.6,0.19085329637695506,0
9895,3,1,271,3,2,1,1,5486,0,0,1,0,0,1,0.04939846882974845,1486706,0.0036900369003690036,0.75,0.0987969376594969,1
8581,4,2,233,4,0,0,6,5256,0,0,1,0,0,1,0.04433028919330289,1224648,0.02575107296137339,0.8,0.3103120243531202,0
836,3,5,218,4,2,1,60,3048,0,0,0,1,0,0,0.07152230971128609,664464,0.27522935779816515,0.6,4.3628608923884515,1
1580,3,5,137,3,0,0,28,1815,0,0,0,1,0,1,0.07548209366391184,248655,0.20437956204379562,0.75,2.1889807162534436,1
2219,4,2,243,3,2,0,13,2850,0,1,0,0,0,1,0.08526315789473685,692550,0.053497942386831275,1.0,1.193684210526316,1
7142,5,3,275,5,1,1,7,1349,0,0,0,1,0,1,0.2038547071905115,370975,0.025454545454545455,0.8333333333333334,1.630837657524092,0
4886,5,1,172,2,0,0,7,5165,0,0,0,1,0,1,0.03330106485963214,888380,0.040697674418604654,1.6666666666666667,0.26640851887705713,0
10288,3,3,215,2,1,0,2,5661,1,0,0,0,0,0,0.03797915562621445,1217115,0.009302325581395349,1.0,0.11393746687864334,0
3304,4,2,222,2,2,1,5,4268,1,0,0,0,0,0,0.052014995313964384,947496,0.02252252252252252,1.3333333333333333,0.3120899718837863,0
5117,4,1,258,4,1,1,5,5664,0,1,0,0,0,1,0.045550847457627115,1461312,0.01937984496124031,0.8,0.2733050847457627,0
4091,3,4,188,4,1,1,2,1059,0,1,0,0,1,0,0.17752596789423986,199092,0.010638297872340425,0.6,0.5325779036827196,1
3483,3,5,216,4,1,0,3,4934,0,0,0,0,0,1,0.04377786785569518,1065744,0.013888888888888888,0.6,0.17511147142278072,0
6029,6,4,262,4,1,0,10,1068,0,1,0,0,0,0,0.24531835205992508,279816,0.03816793893129771,1.2,2.698501872659176,1
8695,3,5,220,3,1,0,9,5672,0,0,1,0,0,1,0.038787023977433006,1247840,0.04090909090909091,0.75,0.38787023977433005,1
7375,4,2,221,3,1,0,7,4856,0,0,1,0,1,0,0.045510708401976935,1073176,0.03167420814479638,1.0,0.3640856672158155,0
10816,3,2,216,2,1,0,1,4350,1,0,0,0,1,0,0.0496551724137931,939600,0.004629629629629629,1.0,0.0993103448275862,1
2334,5,2,128,5,2,0,45,1707,0,0,0,1,0,0,0.07498535442296426,218496,0.3515625,0.8333333333333334,3.449326303456356,1
875,2,4,206,2,1,0,30,3955,0,1,0,0,0,1,0.05208596713021492,814730,0.14563106796116504,0.6666666666666666,1.6146649810366625,1
9114,5,4,137,2,1,0,2,4077,0,0,0,1,0,1,0.033603139563404466,558549,0.014598540145985401,1.6666666666666667,0.1008094186902134,1
9740,3,4,143,3,1,1,10,5261,0,0,0,1,0,0,0.027181144269150352,752323,0.06993006993006994,0.75,0.2989925869606539,0
8174,4,2,181,3,2,1,4,5717,0,0,0,1,0,1,0.031659961518278816,1034777,0.022099447513812154,1.0,0.1582998075913941,0
10534,3,2,188,3,2,1,8,5709,1,0,0,0,1,0,0.032930460676125414,1073292,0.0425531914893617,0.75,0.29637414608512874,0
4740,3,5,233,3,2,0,7,5787,0,0,0,1,0,1,0.04026265768100916,1348371,0.030042918454935622,0.75,0.3221012614480733,0
8780,4,2,257,2,0,1,3,4108,0,0,0,1,0,0,0.06256085686465433,1055756,0.011673151750972763,1.3333333333333333,0.25024342745861733,1
10460,2,3,277,3,2,0,1,1738,0,0,0,1,0,1,0.15937859608745686,481426,0.0036101083032490976,0.5,0.3187571921749137,0
8654,4,1,255,5,1,0,9,1793,0,0,0,1,0,1,0.14221974344673732,457215,0.03529411764705882,0.6666666666666666,1.4221974344673733,1
9180,5,3,218,6,1,0,6,1519,0,0,0,1,0,0,0.14351547070441079,331142,0.027522935779816515,0.7142857142857143,1.0046082949308754,1
10646,4,3,260,3,2,0,4,5770,0,0,0,1,0,1,0.045060658578856154,1500200,0.015384615384615385,1.0,0.22530329289428078,1
5852,4,5,201,2,0,0,2,4657,0,0,0,1,0,1,0.04316083315439124,936057,0.009950248756218905,1.3333333333333333,0.12948249946317372,0
8022,5,1,258,5,1,0,4,1032,0,0,0,1,0,1,0.25,266256,0.015503875968992248,0.8333333333333334,1.25,0
2234,3,4,235,3,1,1,52,3447,0,0,0,1,0,1,0.06817522483318827,810045,0.22127659574468084,0.75,3.6132869161589785,1
6946,4,1,219,3,1,0,5,5632,1,0,0,0,0,1,0.038884943181818184,1233408,0.0228310502283105,1.0,0.23330965909090912,0
9075,3,5,247,3,2,1,10,4286,0,0,0,0,0,1,0.057629491367242186,1058642,0.04048582995951417,0.75,0.6339244050396641,1
3678,3,1,180,6,1,1,5,4802,0,0,0,1,1,0,0.037484381507705125,864360,0.027777777777777776,0.42857142857142855,0.22490628904623075,1
9461,6,1,279,4,1,0,4,1263,0,1,0,0,0,0,0.2209026128266033,352377,0.014336917562724014,1.2,1.1045130641330165,1
3926,6,1,251,4,1,1,2,5656,0,0,0,1,0,1,0.044377652050919376,1419656,0.00796812749003984,1.2,0.13313295615275814,0
6802,3,1,180,7,2,1,10,5536,1,0,0,0,0,1,0.03251445086705202,996480,0.05555555555555555,0.375,0.3576589595375722,0
10910,4,2,229,4,1,1,8,5385,0,0,0,1,0,1,0.042525533890436396,1233165,0.034934497816593885,0.8,0.38272980501392756,0
8468,4,4,266,3,1,0,6,5758,0,0,0,1,1,0,0.04619659604029177,1531628,0.022556390977443608,1.0,0.3233761722820424,1
10952,5,2,244,6,1,1,1,1199,0,0,0,1,1,0,0.20350291909924936,292556,0.004098360655737705,0.7142857142857143,0.4070058381984987,0
9568,5,4,201,2,1,1,5,5593,1,0,0,0,1,0,0.03593777936706598,1124193,0.024875621890547265,1.6666666666666667,0.21562667620239587,1
535,3,2,245,3,1,0,61,2188,0,0,1,0,1,0,0.11197440585009141,536060,0.24897959183673468,0.75,6.942413162705668,1
4849,3,1,175,3,2,1,1,4872,0,0,1,0,0,1,0.035919540229885055,852600,0.005714285714285714,0.75,0.07183908045977011,0
9768,5,5,124,3,1,1,10,4331,0,0,0,1,0,1,0.0286308012006465,537044,0.08064516129032258,1.25,0.3149388132071115,0
2539,4,4,209,6,1,1,62,3532,0,0,1,0,0,1,0.059173272933182336,738188,0.2966507177033493,0.5714285714285714,3.7279161947904873,1
6718,4,3,204,3,2,1,2,5010,1,0,0,0,0,0,0.0407185628742515,1022040,0.00980392156862745,1.0,0.1221556886227545,0
9794,3,4,226,3,1,0,7,4411,0,0,0,1,0,1,0.051235547494899114,996886,0.030973451327433628,0.75,0.4098843799591929,1
7701,5,4,199,5,2,1,6,5210,0,0,0,0,0,1,0.0381957773512476,1036790,0.03015075376884422,0.8333333333333334,0.26737044145873323,1
10441,4,4,187,3,0,1,6,4567,0,0,1,0,0,1,0.04094591635647033,854029,0.03208556149732621,1.0,0.2866214144952923,0
5151,4,1,241,4,2,1,5,5080,0,0,0,0,0,1,0.04744094488188976,1224280,0.02074688796680498,0.8,0.28464566929133855,0
5580,5,5,139,4,2,0,3,4433,0,0,0,1,0,1,0.03135574103316039,616187,0.02158273381294964,1.0,0.12542296413264156,1
4293,3,2,133,3,2,1,1,5026,0,0,0,0,0,1,0.026462395543175487,668458,0.007518796992481203,0.75,0.052924791086350974,1
2626,4,4,170,2,1,1,34,1512,1,0,0,0,0,1,0.11243386243386243,257040,0.2,1.3333333333333333,3.935185185185185,1
893,4,1,166,3,0,0,3,1453,0,1,0,0,0,1,0.11424638678596008,241198,0.018072289156626505,1.0,0.4569855471438403,1
4412,3,4,257,4,1,1,9,4537,0,0,0,1,0,1,0.056645360370288736,1166009,0.03501945525291829,0.6,0.5664536037028873,0
6102,4,2,195,3,2,1,8,5198,0,0,0,1,0,1,0.037514428626394765,1013610,0.041025641025641026,1.0,0.3376298576375529,0
5007,3,4,165,3,0,1,10,4910,0,0,0,0,0,1,0.03360488798370672,810150,0.06060606060606061,0.75,0.3696537678207739,0
5533,7,3,270,4,2,0,10,1211,0,0,1,0,0,1,0.22295623451692817,326970,0.037037037037037035,1.4,2.4525185796862097,0
6856,6,3,285,7,2,1,7,5030,1,0,0,0,0,0,0.05666003976143141,1433550,0.02456140350877193,0.75,0.4532803180914513,1
563,3,2,137,2,2,1,17,1673,0,1,0,0,0,0,0.08188882247459653,229201,0.12408759124087591,1.0,1.4739988045427375,1
2382,3,5,119,3,2,1,7,1021,0,0,0,1,0,1,0.11655239960822723,121499,0.058823529411764705,0.75,0.9324191968658179,1
3213,4,5,243,3,1,0,2,4909,0,0,0,0,0,1,0.04950091668364229,1192887,0.00823045267489712,1.0,0.14850275005092686,0
1966,3,4,226,3,2,0,26,2299,1,0,0,0,0,1,0.09830361026533276,519574,0.11504424778761062,0.75,2.6541974771639842,1
7740,4,4,267,5,2,0,9,1716,0,0,0,1,0,1,0.1555944055944056,458172,0.033707865168539325,0.6666666666666666,1.555944055944056,1
10650,4,5,261,10,1,1,7,5208,0,0,0,1,0,1,0.05011520737327189,1359288,0.02681992337164751,0.36363636363636365,0.4009216589861751,0
9090,7,1,308,4,2,0,2,1504,0,0,0,1,0,1,0.2047872340425532,463232,0.006493506493506494,1.4,0.6143617021276596,0
1008,4,5,170,3,1,0,9,1138,0,0,0,1,0,1,0.14938488576449913,193460,0.052941176470588235,1.0,1.4938488576449913,1
2594,3,2,140,3,1,0,42,1465,0,0,0,1,1,0,0.09556313993174062,205100,0.3,0.75,4.109215017064846,1
4155,5,2,258,2,2,0,4,5965,0,0,0,0,0,1,0.0432523051131601,1538970,0.015503875968992248,1.6666666666666667,0.21626152556580047,0
5683,2,2,182,3,0,1,6,4112,0,0,1,0,0,1,0.04426070038910506,748384,0.03296703296703297,0.5,0.3098249027237354,1
3012,4,5,157,4,2,0,12,1038,0,0,0,1,0,0,0.151252408477842,162966,0.07643312101910828,0.8,1.9662813102119459,1
4767,5,4,199,4,2,1,2,4902,0,0,0,0,0,1,0.04059567523459812,975498,0.010050251256281407,1.0,0.12178702570379438,1
9863,4,5,171,2,2,0,1,4439,0,1,0,0,0,0,0.038522189682360895,759069,0.005847953216374269,1.3333333333333333,0.07704437936472179,0
10984,4,3,229,6,2,1,1,1235,1,0,0,0,0,1,0.1854251012145749,282815,0.004366812227074236,0.5714285714285714,0.3708502024291498,1
3798,4,2,182,3,2,1,7,4710,0,0,0,1,0,1,0.038641188959660296,857220,0.038461538461538464,1.0,0.30912951167728236,1
3564,2,5,134,10,0,1,8,5472,0,0,0,1,0,0,0.02448830409356725,733248,0.05970149253731343,0.18181818181818182,0.22039473684210525,0
10231,4,3,137,3,2,1,5,4854,0,0,1,0,0,1,0.02822414503502266,664998,0.0364963503649635,1.0,0.16934487021013597,1
7566,4,2,236,3,1,1,4,4800,0,0,0,1,0,1,0.049166666666666664,1132800,0.01694915254237288,1.0,0.24583333333333332,0
6024,5,5,238,5,1,1,2,1657,0,0,0,1,0,0,0.1436330718165359,394366,0.008403361344537815,0.8333333333333334,0.4308992154496077,0
6465,5,4,216,3,2,0,2,5404,0,0,0,0,0,1,0.03997039230199852,1167264,0.009259259259259259,1.25,0.11991117690599555,1
9757,5,1,135,3,1,0,10,5301,0,0,1,0,0,1,0.025466893039049237,715635,0.07407407407407407,1.25,0.28013582342954163,1
1793,3,4,202,4,0,1,20,3655,0,1,0,0,0,0,0.05526675786593707,738310,0.09900990099009901,0.6,1.1606019151846785,1
1576,4,4,153,3,1,1,13,1402,1,0,0,0,0,1,0.10912981455064194,214506,0.08496732026143791,1.0,1.527817403708987,1
3274,3,5,195,2,1,0,4,4864,1,0,0,0,1,0,0.04009046052631579,948480,0.020512820512820513,1.0,0.20045230263157895,0
10124,4,2,162,6,1,0,4,4094,0,0,0,1,1,0,0.03957010258915486,663228,0.024691358024691357,0.5714285714285714,0.1978505129457743,0
5728,7,5,291,4,0,1,6,1135,1,0,0,0,1,0,0.2563876651982379,330285,0.020618556701030927,1.4,1.7947136563876653,0
3610,4,2,195,5,2,1,9,5178,1,0,0,0,0,1,0.03765932792584009,1009710,0.046153846153846156,0.6666666666666666,0.3765932792584009,1
1570,5,1,129,5,2,1,35,1458,1,0,0,0,0,1,0.08847736625514403,188082,0.2713178294573643,0.8333333333333334,3.185185185185185,1
4036,3,3,150,2,2,1,6,4170,1,0,0,0,0,1,0.03597122302158273,625500,0.04,1.0,0.2517985611510791,1
5501,6,4,304,4,1,1,7,1226,0,1,0,0,0,1,0.24796084828711257,372704,0.023026315789473683,1.2,1.9836867862969005,1
2130,4,4,165,5,1,1,21,1727,0,0,0,1,0,1,0.09554140127388536,284955,0.12727272727272726,0.6666666666666666,2.1019108280254777,1
5727,6,4,290,4,2,1,10,1366,0,0,0,0,0,1,0.212298682284041,396140,0.034482758620689655,1.2,2.335285505124451,0
4996,4,4,275,3,1,1,10,5674,1,0,0,0,0,1,0.04846669016566796,1560350,0.03636363636363636,1.0,0.5331335918223475,1
6363,4,1,143,2,2,0,5,4057,0,0,0,0,0,1,0.0352477199901405,580151,0.03496503496503497,1.3333333333333333,0.211486319940843,0
21,3,3,161,2,2,0,38,1521,0,0,0,0,0,1,0.10585141354372124,244881,0.2360248447204969,1.0,4.128205128205129,1
8212,3,4,206,3,2,0,5,5915,1,0,0,0,1,0,0.03482671174978867,1218490,0.024271844660194174,0.75,0.20896027049873203,0
7106,6,2,278,4,0,0,8,1967,0,0,0,1,1,0,0.14133197763091002,546826,0.02877697841726619,1.2,1.2719877986781902,0
